id,project_code,price_quot_number,po_so_number,asn_dn,country,managed_by,fulfill_via,vendor_inco_term,shipment_mode,pq_first_sent_to_client_date,po_sent_to_vendor_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,late_deliveries,product_group,sub_classification,vendor,item_description,molecule_test_type,brand,dosage,dosage_form,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,manufacturing_site,first_line_designation,weight_in_kgs,freight_cost_in_usd,line_item_insurance_in_usd
11224,104-CI-T01,NULL,SO-1104,DN-569,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,NULL,NULL,2008-01-29,2008-01-29,2008-01-29,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,29593,281133.50,9.50,0.16,"Aurobindo Unit III, India",Yes,10877.000,30167.00,449.81
11225,107-RW-T01,NULL,SO-1682,DN-580,Rwanda,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-01-28,2008-01-28,2008-01-28,0,ARV,Adult,"SCMS from RDC","Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,30mg,Capsule,60,392,842.80,2.15,0.04,"Aurobindo Unit III, India",Yes,29.000,1372.38,1.35
11226,109-TZ-T01,NULL,SO-1647,DN-556,Tanzania,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-02-06,2008-02-06,2008-02-06,0,ARV,Adult,"SCMS from RDC","Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,1128,31053.84,27.53,0.46,"Aurobindo Unit III, India",No,NULL,NULL,49.69
11227,104-CI-T01,NULL,SO-793,DN-560,"Côte d'Ivoire","PMO - US","From RDC",NULL,NULL,NULL,NULL,2008-01-21,2008-01-21,2008-01-21,0,HRDT,"HIV test","SCMS from RDC","#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests","HIV, Genie II HIV-1/HIV-2 Kit",Genie,NULL,"Test kit",40,710,53960.00,76.00,1.90,"Bio-Rad Laboratories",Yes,771.000,3256.00,86.34
11228,104-CI-T01,NULL,SO-1111,DN-565,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,NULL,NULL,2008-01-29,2008-01-29,2008-01-29,0,ARV,Adult,"SCMS from RDC","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,12107,497597.70,41.10,0.34,"ABBVIE Ludwigshafen Germany",Yes,2647.000,9307.00,796.16
11230,110-ZM-T01,NULL,SO-1189,DN-483,Zambia,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-02-12,2008-02-12,2008-02-12,0,ARV,Adult,"SCMS from RDC","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,66667,828004.14,12.42,0.41,"Mylan (formerly Matrix) Nashik",Yes,5253.000,18856.33,1324.81
11231,114-UG-T01,NULL,SO-1082,DN-589,Uganda,"PMO - US","From RDC",NULL,NULL,NULL,NULL,2008-02-28,2008-02-28,2008-02-28,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,2883,27388.50,9.50,0.16,"Aurobindo Unit III, India",No,NULL,NULL,43.82
11232,113-ZW-T01,NULL,SO-1051,DN-708,Zimbabwe,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-04-21,2008-04-21,2008-04-21,0,HRDT,"HIV test","SCMS from RDC","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,NULL,"Test kit",25,5693,113860.00,20.00,0.80,"Standard Diagnostics, Korea",Yes,1740.000,8008.65,182.18
11233,106-HT-T01,NULL,SO-2058,DN-692,Haiti,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-04-03,2008-04-03,2008-04-03,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,7558,71423.10,9.45,0.16,"Aurobindo Unit III, India",Yes,2166.000,20578.20,114.28
11234,106-HT-T01,NULL,SO-2046,DN-685,Haiti,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-03-31,2008-03-31,2008-03-31,0,ARV,Adult,"SCMS from RDC","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,19740,237077.40,12.01,0.40,"Aurobindo Unit III, India",Yes,2941.000,31051.30,379.32
11235,109-TZ-T01,NULL,SO-2560,DN-826,Tanzania,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-07-29,2008-07-29,2008-07-29,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,5809,54895.05,9.45,0.16,"Aurobindo Unit III, India",No,NULL,NULL,87.83
11236,102-GY-T01,NULL,SO-1004,DN-617,Guyana,"PMO - US","From RDC",NULL,NULL,NULL,NULL,2008-02-21,2008-02-21,2008-02-21,0,HRDT,"HIV test - Ancillary","SCMS from RDC","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",Generic,NULL,"Test kit - Ancillary",100,152,1.52,0.01,0.00,"Inverness Japan",Yes,45.000,798.59,0.00
11238,111-MZ-T01,NULL,SO-1310,DN-688,Mozambique,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-06-30,2008-06-30,2008-06-30,0,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,"Tablet - FDC",60,90955,673067.00,7.40,0.12,"Cipla, Goa, India",Yes,16579.000,8654.70,1076.91
11239,112-NG-T01,NULL,SO-2726,DN-800,Nigeria,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-06-19,2008-06-19,2008-06-19,0,ARV,Adult,"SCMS from RDC","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,84,3452.40,41.10,0.34,"ABBVIE Ludwigshafen Germany",No,NULL,NULL,5.52
11240,112-NG-T01,NULL,SO-2726,DN-800,Nigeria,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-06-19,2008-06-19,2008-06-19,0,ARV,Adult,"SCMS from RDC","Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,4,105.20,26.30,0.44,"Mylan (formerly Matrix) Nashik",No,NULL,NULL,0.17
11241,106-HT-T01,NULL,SO-2053,DN-744,Haiti,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-06-02,2008-06-02,2008-06-02,0,ARV,Pediatric,"SCMS from RDC","Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",Nevirapine,Generic,10mg/ml,"Oral suspension",240,2112,4055.04,1.92,0.01,"Aurobindo Unit III, India",No,NULL,NULL,6.49
11242,110-ZM-T01,NULL,SO-1891,DN-676,Zambia,"PMO - US","From RDC",NULL,NULL,NULL,NULL,2008-04-01,2008-04-01,2008-04-01,0,ARV,Adult,"SCMS from RDC","Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,32358,110017.20,3.40,0.06,"Ranbaxy, Paonta Shahib, India",Yes,3146.000,13332.00,176.03
11243,112-NG-T01,NULL,SO-11220,DN-833,Nigeria,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-07-16,2008-07-16,2008-07-16,0,ARV,Adult,"SCMS from RDC","Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,2100,6090.00,2.90,0.05,"Aurobindo Unit III, India",Yes,153.000,1280.91,9.74
11244,123-NG-T01,NULL,SO-2553,DN-836,Nigeria,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-07-31,2008-07-31,2008-07-31,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,14277,134917.65,9.45,0.16,"Aurobindo Unit III, India",Yes,2033.000,15307.62,215.87
11245,110-ZM-T01,NULL,SO-1880,DN-639,Zambia,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-03-14,2008-03-14,2008-03-14,0,ARV,Adult,"SCMS from RDC","Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,27662,94050.80,3.40,0.06,"Hetero Unit III Hyderabad IN",Yes,4128.000,6539.80,150.48
11246,125-HT-T01,NULL,SO-1291,DN-686,Haiti,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-04-03,2008-04-03,2008-04-03,0,HRDT,"HIV test","SCMS from RDC","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,NULL,"Test kit",100,10,720.00,72.00,0.72,"Inverness Japan",No,NULL,NULL,1.15
11247,102-KE-T01,NULL,SO-1975,DN-675,Kenya,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-03-05,2008-03-05,2008-03-05,0,HRDT,"HIV test","SCMS from RDC","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,NULL,"Test kit",100,1550,123984.50,79.99,0.80,"Inverness Japan",Yes,NULL,NULL,198.38
11248,110-ZM-T01,NULL,SO-1893,DN-777,Zambia,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-06-19,2008-06-19,2008-06-19,0,ARV,Adult,"SCMS from RDC","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,50000,600500.00,12.01,0.40,"Mylan (formerly Matrix) Nashik",Yes,3422.000,5936.99,960.80
11249,117-ET-T01,NULL,SO-1964,DN-659,Ethiopia,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-03-12,2008-03-12,2008-03-12,0,ARV,Adult,"SCMS from RDC","Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,14044,42693.76,3.04,0.05,"Ranbaxy, Paonta Shahib, India",Yes,732.000,2963.80,68.31
11250,104-CI-T01,NULL,SO-2705,DN-786,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,NULL,NULL,2008-06-27,2008-06-27,2008-06-27,0,ARV,Pediatric,"SCMS from RDC","Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,3885,62160.00,16.00,0.18,"Aurobindo Unit III, India",Yes,467.000,6299.56,99.46
11252,102-KE-T01,NULL,SO-1390,DN-667,Kenya,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-03-26,2008-03-26,2008-03-26,0,HRDT,"HIV test","SCMS from RDC","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,NULL,"Test kit",20,1200,38400.00,32.00,1.60,"Trinity Biotech, Plc",No,NULL,NULL,61.44
11257,111-MZ-T01,NULL,SO-2423,DN-810,Mozambique,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-08-07,2008-08-07,2008-08-07,0,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,"Tablet - FDC",60,16610,224235.00,13.50,0.22,"Cipla, Goa, India",Yes,2298.000,3733.57,358.78
11258,111-MZ-T01,NULL,SO-1615,DN-698,Mozambique,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-06-23,2008-06-23,2008-06-23,0,ARV,Adult,"SCMS from RDC","Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,3060,24939.00,8.15,0.14,"Aurobindo Unit III, India",No,NULL,NULL,39.90
11259,100-ZW-T01,NULL,SO-713,DN-687,Zimbabwe,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-03-30,2008-03-30,2008-03-30,0,ARV,Adult,"SCMS from RDC","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,1233,15313.86,12.42,0.41,"Mylan (formerly Matrix) Nashik",No,NULL,NULL,24.50
11260,130-NG-T01,NULL,SO-2501,DN-730,Nigeria,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-05-26,2008-05-26,2008-05-26,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,1887,17832.15,9.45,0.16,"Aurobindo Unit III, India",Yes,273.000,2446.58,28.53
11261,130-NG-T01,NULL,SO-2501,DN-730,Nigeria,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-05-26,2008-05-26,2008-05-26,0,ARV,Adult,"SCMS from RDC","Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",Lamivudine/Stavudine,Generic,150/30mg,"Tablet - FDC",30,1566,3132.00,2.00,0.07,"Cipla, Goa, India",No,NULL,NULL,5.01
11263,117-ET-T01,NULL,SO-1974,DN-703,Ethiopia,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-04-21,2008-04-21,2008-04-21,0,ARV,Pediatric,"SCMS from RDC","Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,"Oral solution",240,1846,3968.90,2.15,0.01,"Aurobindo Unit III, India",Yes,773.000,3472.55,6.35
11265,106-HT-T01,NULL,SO-2055,DN-690,Haiti,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-04-14,2008-04-14,2008-04-14,0,ARV,Pediatric,"SCMS from RDC","Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,"Oral solution",240,4338,8545.86,1.97,0.01,"Aurobindo Unit III, India",No,NULL,NULL,13.67
11267,113-ZW-T01,NULL,SO-1873,DN-773,Zimbabwe,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-06-17,2008-06-17,2008-06-17,0,HRDT,"HIV test","SCMS from RDC","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,NULL,"Test kit",100,550,39594.50,71.99,0.72,"Inverness Japan",Yes,161.000,939.12,63.35
11268,113-ZW-T01,NULL,SO-1053,DN-774,Zimbabwe,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-06-17,2008-06-17,2008-06-17,0,HRDT,"HIV test - Ancillary","SCMS from RDC","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",Generic,NULL,"Test kit - Ancillary",100,1800,18.00,0.01,0.00,"Inverness Japan",Yes,526.000,2185.82,0.03
11269,114-UG-T01,NULL,SO-2343,DN-816,Uganda,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-08-21,2008-08-21,2008-08-21,0,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,"Tablet - FDC",60,2700,19980.00,7.40,0.12,"Strides, Bangalore, India.",Yes,199.000,1476.80,31.97
11270,114-UG-T01,NULL,SO-2344,DN-818,Uganda,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-08-21,2008-08-21,2008-08-21,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,1350,12757.50,9.45,0.16,"Aurobindo Unit III, India",Yes,239.000,1277.22,20.41
11271,110-ZM-T01,NULL,SO-2549,DN-823,Zambia,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-07-23,2008-07-23,2008-07-23,0,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,"Tablet - FDC",60,60000,432000.00,7.20,0.12,"Strides, Bangalore, India.",Yes,12606.000,7053.51,691.20
11273,109-TZ-T01,NULL,SO-13300,DN-903,Tanzania,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-09-26,2008-09-26,2008-09-26,0,ARV,Adult,"SCMS from RDC","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,2580,106038.00,41.10,0.34,"ABBVIE Ludwigshafen Germany",Yes,587.000,1146.27,169.66
11274,110-ZM-T01,NULL,SO-19410,DN-1028,Zambia,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-12-08,2008-12-08,2008-12-08,0,ARV,Adult,"SCMS from RDC","Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,1294,10546.10,8.15,0.14,"Aurobindo Unit III, India",Yes,76.000,1062.50,20.67
11275,104-CI-T01,NULL,SO-19320,DN-1030,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,NULL,NULL,2008-12-19,2008-12-19,2008-12-19,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,6786,63449.10,9.35,0.16,"Aurobindo Unit III, India",Yes,620.000,2739.30,124.36
11276,106-HT-T01,NULL,SO-15940,DN-997,Haiti,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-11-17,2008-11-17,2008-11-17,0,ARV,Pediatric,"SCMS from RDC","Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,"Oral solution",240,10000,21000.00,2.10,0.01,"Aurobindo Unit III, India",Yes,3720.000,43704.80,41.16
11277,104-CI-T01,NULL,SO-11851,DN-1007,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,NULL,NULL,2008-11-21,2008-11-21,2008-11-21,0,ARV,Adult,"SCMS from RDC","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,2410,28245.20,11.72,0.39,"Mylan (formerly Matrix) Nashik",Yes,182.000,1409.26,55.36
11278,123-NG-T01,NULL,SO-17680,DN-1010,Nigeria,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-11-26,2008-11-26,2008-11-26,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,11569,109327.05,9.45,0.16,"Aurobindo Unit III, India",Yes,1072.000,8504.72,214.28
11280,100-PK-T01,NULL,SO-14930,DN-1004,Pakistan,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-11-17,2008-11-17,2008-11-17,0,HRDT,"HIV test","SCMS from RDC","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,NULL,"Test kit",20,25,800.00,32.00,1.60,"Trinity Biotech, Plc",Yes,19.000,851.24,1.57
11281,110-ZM-T01,NULL,SO-17621,DN-1111,Zambia,"PMO - US","From RDC",NULL,Air,NULL,NULL,2009-03-02,2009-03-02,2009-03-02,0,ARV,Adult,"SCMS from RDC","Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,10000,79000.00,7.90,0.13,"Aurobindo Unit III, India",Yes,581.000,3238.00,154.84
11282,112-NG-T01,NULL,SO-19430,DN-1063,Nigeria,"PMO - US","From RDC",NULL,Air,NULL,NULL,2009-02-09,2009-02-09,2009-02-09,0,ARV,Adult,"SCMS from RDC","Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,4,105.20,26.30,0.44,"Aurobindo Unit III, India",Yes,1.000,165.00,0.21
11283,131-NG-T01,NULL,SO-10820,DN-897,Nigeria,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-09-10,2008-09-10,2008-09-10,0,ARV,Adult,"SCMS from RDC","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,12000,140640.00,11.72,0.39,"Aurobindo Unit III, India",No,NULL,NULL,225.02
11284,113-ZW-T01,NULL,SO-2503,DN-900,Zimbabwe,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-09-12,2008-09-12,2008-09-12,0,ARV,Adult,"SCMS from RDC","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,4000,48040.00,12.01,0.40,"Aurobindo Unit III, India",Yes,8481.000,30585.17,76.86
11286,113-ZW-T01,NULL,SO-11210,DN-857,Zimbabwe,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-07-26,2008-07-26,2008-07-26,0,ARV,Adult,"SCMS from RDC","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,4000,48040.00,12.01,0.40,"Aurobindo Unit III, India",Yes,342.000,1648.64,76.86
11289,114-UG-T01,NULL,SO-17430,DN-968,Uganda,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-12-09,2008-12-09,2008-12-09,0,ARV,Adult,"SCMS from RDC","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,60,2466.00,41.10,0.34,"ABBVIE Ludwigshafen Germany",Yes,547.000,2437.63,4.83
11290,104-CI-T01,NULL,SO-1690,DN-928,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,NULL,NULL,2008-10-07,2008-10-07,2008-10-07,0,ARV,Adult,"SCMS from RDC","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate",Generic,300mg,Tablet,30,5547,94299.00,17.00,0.57,"Mylan (formerly Matrix) Nashik",Yes,333.000,1793.11,150.88
11291,114-UG-T01,NULL,SO-17830,DN-990,Uganda,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-12-09,2008-12-09,2008-12-09,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,1144,10696.40,9.35,0.16,"Aurobindo Unit III, India",No,NULL,NULL,20.96
11292,117-ET-T01,NULL,SO-22020,DN-1052,Ethiopia,"PMO - US","From RDC",NULL,Air,NULL,NULL,2009-03-03,2009-03-03,2009-03-03,0,ARV,Adult,"SCMS from RDC","Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,"Tablet - FDC",60,1044,3967.20,3.80,0.06,"Mylan (formerly Matrix) Nashik",No,NULL,NULL,7.78
11293,109-TZ-T01,NULL,SO-18710,DN-1073,Tanzania,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2009-03-06,2009-03-06,2009-03-06,0,ARV,Pediatric,"SCMS from RDC","Abacavir 20mg/ml, oral solution, Bottle, 240 ml",Abacavir,Generic,20mg/ml,"Oral solution",240,4439,71689.85,16.15,0.07,"Aurobindo Unit III, India",Yes,1592.000,6708.25,140.51
11294,106-HT-T01,NULL,SO-23750,DN-1100,Haiti,"PMO - US","From RDC",NULL,Air,NULL,NULL,2009-03-03,2009-03-03,2009-03-03,0,ARV,Pediatric,"SCMS from RDC","Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,210,3204.60,15.26,0.17,"Aurobindo Unit III, India",No,NULL,NULL,6.28
11295,114-UG-T01,NULL,SO-17753,DN-1084,Uganda,"PMO - US","From RDC",NULL,Air,NULL,NULL,2009-03-05,2009-03-05,2009-03-05,0,ARV,Adult,"SCMS from RDC","Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs","Emtricitabine/Tenofovir Disoproxil Fumarate",Truvada,300/200mg,"Tablet - FDC",30,382,10027.50,26.25,0.88,"Aspen-OSD, Port Elizabeth, SA",Yes,177.000,2151.27,19.65
11298,114-UG-T01,NULL,SO-17754,DN-1125,Uganda,"PMO - US","From RDC",NULL,Air,NULL,NULL,2009-04-08,2009-04-08,2009-04-08,0,ARV,Adult,"SCMS from RDC","Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs","Emtricitabine/Tenofovir Disoproxil Fumarate",Truvada,300/200mg,"Tablet - FDC",30,3014,79117.50,26.25,0.88,"Aspen-OSD, Port Elizabeth, SA",Yes,291.000,1755.00,155.07
11299,106-HT-T01,NULL,SO-15930,DN-944,Haiti,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-11-04,2008-11-04,2008-11-04,0,ARV,Pediatric,"SCMS from RDC","Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,"Oral solution",240,14405,27369.50,1.90,0.01,"Aurobindo Unit III, India",No,NULL,NULL,53.64
11300,123-NG-T01,NULL,SO-19060,DN-1058,Nigeria,"PMO - US","From RDC",NULL,Air,NULL,NULL,2009-01-19,2009-01-19,2009-01-19,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,45000,420750.00,9.35,0.16,"Aurobindo Unit III, India",No,NULL,NULL,824.67
11301,102-KE-T01,NULL,SO-18000,DN-1103,Kenya,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2009-02-11,2009-02-11,2009-02-11,0,HRDT,"HIV test","SCMS from RDC","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,NULL,"Test kit",20,750,24000.00,32.00,1.60,"Trinity Biotech, Plc",Yes,241.000,188.00,47.04
11302,114-UG-T01,NULL,SO-17710,DN-996,Uganda,"PMO - US","From RDC",NULL,Air,NULL,NULL,2008-11-27,2008-11-27,2008-11-27,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,5377,50274.95,9.35,0.16,"Aurobindo Unit III, India",Yes,501.000,3266.38,98.54
11303,117-ET-T01,NULL,SO-22050,DN-1105,Ethiopia,"PMO - US","From RDC",NULL,Air,NULL,NULL,2009-03-20,2009-03-20,2009-03-20,0,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,"Tablet - FDC",60,11188,132018.40,11.80,0.20,"Mylan (formerly Matrix) Nashik",Yes,1435.000,9138.00,258.76
11304,111-MZ-T01,NULL,SO-11070,DN-931,Mozambique,"PMO - US","From RDC",NULL,Truck,NULL,NULL,2008-11-14,2008-11-14,2008-11-14,0,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,"Tablet - FDC",60,125009,900064.80,7.20,0.12,"Strides, Bangalore, India.",Yes,7910.000,1012.43,1440.10
